id,type,frame,magnitude,map,path
istl_whistler,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_whistler_hardpoint_base_surface.png
istl_whistler,hardpointbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_whistler_hardpoint_recoil_surface.png
istl_whistler,turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_whistler_turret_base_surface.png
istl_whistler,turretbarrel,,,surface,graphics/ISTL/shaders/surface/weapons/istl_whistler_turret_recoil_surface.png
,,,,,
DMEMain,hardpointcoverlarge,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_hardpoint_DME_medium_material.png
DMEMain,hardpointcovermedium,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_hardpoint_DME_medium_material.png
DMEMain,hardpointcoversmall,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_hardpoint_DME_small_material.png
DMEMain,turretcoverlarge,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_turret_DME_large_material.png
DMEMain,turretcovermedium,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_turret_DME_medium_material.png
DMEMain,turretcoversmall,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_turret_DME_small_material.png
DMEMain,hardpointcoverlarge,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_hardpoint_DME_medium_normal.png
DMEMain,hardpointcovermedium,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_hardpoint_DME_medium_normal.png
DMEMain,hardpointcoversmall,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_hardpoint_DME_small_normal.png
DMEMain,turretcoverlarge,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_turret_DME_large_normal.png
DMEMain,turretcovermedium,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_turret_DME_medium_normal.png
DMEMain,turretcoversmall,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_turret_DME_small_normal.png
DMEMain,hardpointcoverlarge,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_hardpoint_DME_medium_surface.png
DMEMain,hardpointcovermedium,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_hardpoint_DME_medium_surface.png
DMEMain,hardpointcoversmall,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_hardpoint_DME_small_surface.png
DMEMain,turretcoverlarge,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_turret_DME_large_surface.png
DMEMain,turretcovermedium,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_turret_DME_medium_surface.png
DMEMain,turretcoversmall,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_turret_DME_small_surface.png
,,,,,
DMELowtech,hardpointcoverlarge,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_hardpoint_DME_medium_material.png
DMELowtech,hardpointcovermedium,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_hardpoint_DME_medium_material.png
DMELowtech,hardpointcoversmall,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_hardpoint_DME_small_material.png
DMELowtech,turretcoverlarge,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_turret_DME_large_material.png
DMELowtech,turretcovermedium,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_turret_DME_medium_material.png
DMELowtech,turretcoversmall,,,material,graphics/ISTL/shaders/material/weapons/covers/istl_cover_turret_DME_small_material.png
DMELowtech,hardpointcoverlarge,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_hardpoint_DME_medium_normal.png
DMELowtech,hardpointcovermedium,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_hardpoint_DME_medium_normal.png
DMELowtech,hardpointcoversmall,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_hardpoint_DME_small_normal.png
DMELowtech,turretcoverlarge,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_turret_DME_large_normal.png
DMELowtech,turretcovermedium,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_turret_DME_medium_normal.png
DMELowtech,turretcoversmall,,1,normal,graphics/ISTL/shaders/normal/weapons/covers/istl_cover_turret_DME_small_normal.png
DMELowtech,hardpointcoverlarge,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_hardpoint_DME_medium_surface.png
DMELowtech,hardpointcovermedium,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_hardpoint_DME_medium_surface.png
DMELowtech,hardpointcoversmall,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_hardpoint_DME_small_surface.png
DMELowtech,turretcoverlarge,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_turret_DME_large_surface.png
DMELowtech,turretcovermedium,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_turret_DME_medium_surface.png
DMELowtech,turretcoversmall,,,surface,graphics/ISTL/shaders/surface/weapons/covers/istl_cover_turret_DME_small_surface.png
,,,,,
istl_blinkerA_blue,hardpoint,,,material,graphics/ISTL/shaders/material/weapons/decorative/istl_1x1blank_material.png
istl_blinkerA_blue,turret,,,material,graphics/ISTL/shaders/material/weapons/decorative/istl_1x1blank_material.png
istl_blinkerB_blue,hardpoint,,,material,graphics/ISTL/shaders/material/weapons/decorative/istl_1x1blank_material.png
istl_blinkerB_blue,turret,,,material,graphics/ISTL/shaders/material/weapons/decorative/istl_1x1blank_material.png
istl_blinkerC_green,hardpoint,,,material,graphics/ISTL/shaders/material/weapons/decorative/istl_1x1blank_material.png
istl_blinkerC_green,turret,,,material,graphics/ISTL/shaders/material/weapons/decorative/istl_1x1blank_material.png
istl_blinkerA_blue,hardpoint,,,normal,graphics/ISTL/shaders/normal/weapons/decorative/istl_1x1blank_normal.png
istl_blinkerA_blue,turret,,,normal,graphics/ISTL/shaders/normal/weapons/decorative/istl_1x1blank_normal.png
istl_blinkerB_blue,hardpoint,,,normal,graphics/ISTL/shaders/normal/weapons/decorative/istl_1x1blank_normal.png
istl_blinkerB_blue,turret,,,normal,graphics/ISTL/shaders/normal/weapons/decorative/istl_1x1blank_normal.png
istl_blinkerC_green,hardpoint,,,normal,graphics/ISTL/shaders/normal/weapons/decorative/istl_1x1blank_normal.png
istl_blinkerC_green,turret,,,normal,graphics/ISTL/shaders/normal/weapons/decorative/istl_1x1blank_normal.png
istl_blinkerA_blue,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_1x1blank_surface.png
istl_blinkerA_blue,turret,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_1x1blank_surface.png
istl_blinkerB_blue,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_1x1blank_surface.png
istl_blinkerB_blue,turret,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_1x1blank_surface.png
istl_blinkerC_green,hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_1x1blank_surface.png
istl_blinkerC_green,turret,,,surface,graphics/ISTL/shaders/surface/weapons/decorative/istl_1x1blank_surface.png
,,,,,
"#istl_socket_hardpoint_lg_material",hardpointunder,,,material,graphics/ISTL/shaders/material/weapons/istl_socket_hardpoint_med_material.png
"#istl_socket_hardpoint_med_material",hardpointunder,,,material,graphics/ISTL/shaders/material/weapons/istl_socket_hardpoint_med_material.png
"#istl_socket_hardpoint_sm_material",hardpointunder,,,material,graphics/ISTL/shaders/material/weapons/istl_socket_hardpoint_sm_material.png
"#istl_socket_turret_lg_material",turretunder,,,material,graphics/ISTL/shaders/material/weapons/istl_socket_turret_lg_material.png
"#istl_socket_turret_med_material",turretunder,,,material,graphics/ISTL/shaders/material/weapons/istl_socket_turret_med_material.png
"#istl_socket_turret_sm_material",turretunder,,,material,graphics/ISTL/shaders/material/weapons/istl_socket_turret_sm_material.png
"#istl_socket_hardpoint_lg_normal",hardpointunder,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_socket_hardpoint_med_normal.png
"#istl_socket_hardpoint_med_normal",hardpointunder,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_socket_hardpoint_med_normal.png
"#istl_socket_hardpoint_sm_normal",hardpointunder,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_socket_hardpoint_sm_normal.png
"#istl_socket_turret_lg_normal",turretunder,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_socket_turret_lg_normal.png
"#istl_socket_turret_med_normal",turretunder,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_socket_turret_med_normal.png
"#istl_socket_turret_sm_normal",turretunder,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_socket_turret_sm_normal.png
"#istl_socket_hardpoint_lg_surface",hardpointunder,,,surface,graphics/ISTL/shaders/surface/weapons/istl_socket_hardpoint_med_surface.png
"#istl_socket_hardpoint_med_surface",hardpointunder,,,surface,graphics/ISTL/shaders/surface/weapons/istl_socket_hardpoint_med_surface.png
"#istl_socket_hardpoint_sm_surface",hardpointunder,,,surface,graphics/ISTL/shaders/surface/weapons/istl_socket_hardpoint_sm_surface.png
"#istl_socket_turret_lg_surface",turretunder,,,surface,graphics/ISTL/shaders/surface/weapons/istl_socket_turret_lg_surface.png
"#istl_socket_turret_med_surface",turretunder,,,surface,graphics/ISTL/shaders/surface/weapons/istl_socket_turret_med_surface.png
"#istl_socket_turret_sm_surface",turretunder,,,surface,graphics/ISTL/shaders/surface/weapons/istl_socket_turret_sm_surface.png
,,,,,
"#istl_missilehitech_mlrs_hardpoint_base_material",hardpoint,,,material,graphics/ISTL/shaders/material/weapons/istl_missilehitech_mlrs_hardpoint_base_material.png
"#istl_missilehitech_mlrs_turret_base",turret,,,material,graphics/ISTL/shaders/material/weapons/istl_missilehitech_mlrs_turret_base.png_material.png
"#istl_missilehitech_twin_turret_base_material",turret,,,material,graphics/ISTL/shaders/material/weapons/istl_missilehitech_twin_turret_base_material.png
"#istl_missilemidtech_5light_hardpoint_base_material",hardpoint,,,material,graphics/ISTL/shaders/material/weapons/istl_missilemidtech_5light_hardpoint_base_material.png
"#istl_missilemidtech_5light_turret_base_material",turret,,,material,graphics/ISTL/shaders/material/weapons/istl_missilemidtech_5light_turret_base_material.png
"#istl_missilemidtech_triple_hardpoint_base_material",hardpoint,,,material,graphics/ISTL/shaders/material/weapons/istl_missilemidtech_triple_hardpoint_base_material.png
"#istl_missilemidtech_triple_turret_base_material",turret,,,material,graphics/ISTL/shaders/material/weapons/istl_missilemidtech_triple_turret_base_material.png
"#istl_missilepodmidtech_hardpoint_base_material",hardpoint,,,material,graphics/ISTL/shaders/material/weapons/istl_missilepodmidtech_hardpoint_base_material.png
"#istl_missilepodmidtech_turret_base_material",turret,,,material,graphics/ISTL/shaders/material/weapons/istl_missilepodmidtech_turret_base_material.png
"#istl_torpedohitech_single_hardpoint_base_material",hardpoint,,,material,graphics/ISTL/shaders/material/weapons/istl_torpedohitech_single_hardpoint_base_material.png
"#istl_torpedohitech_single_turret_base_material",turret,,,material,graphics/ISTL/shaders/material/weapons/istl_torpedohitech_single_turret_base_material.png
"#istl_missilehitech_mlrs_hardpoint_base_normal",hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_mlrs_hardpoint_base_normal.png
"#istl_missilehitech_mlrs_turret_base_normal",turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_mlrs_turret_base_normal.png
"#istl_missilehitech_twin_turret_base_normal",turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilehitech_twin_turret_base_normal.png
"#istl_missilemidtech_5light_hardpoint_base_normal",hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_5light_hardpoint_base_normal.png
"#istl_missilemidtech_5light_turret_base_normal",turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_5light_turret_base_normal.png
"#istl_missilemidtech_triple_hardpoint_base_normal",hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_triple_hardpoint_base_normal.png
"#istl_missilemidtech_triple_turret_base_normal",turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilemidtech_triple_turret_base_normal.png
"#istl_missilepodmidtech_hardpoint_base_normal",hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilepodmidtech_hardpoint_base_normal.png
"#istl_missilepodmidtech_turret_base_normal",turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_missilepodmidtech_turret_base_normal.png
"#istl_torpedohitech_single_hardpoint_base_normal",hardpoint,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_torpedohitech_single_hardpoint_base_normal.png
"#istl_torpedohitech_single_turret_base_normal",turret,,1,normal,graphics/ISTL/shaders/normal/weapons/istl_torpedohitech_single_turret_base_normal.png
"#istl_missilehitech_mlrs_hardpoint_base_surface",hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_mlrs_hardpoint_base_surface.png
"#istl_missilehitech_mlrs_turret_base",turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_mlrs_turret_base.png_surface.png
"#istl_missilehitech_twin_turret_base_surface",turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilehitech_twin_turret_base_surface.png
"#istl_missilemidtech_5light_hardpoint_base_surface",hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_5light_hardpoint_base_surface.png
"#istl_missilemidtech_5light_turret_base_surface",turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_5light_turret_base_surface.png
"#istl_missilemidtech_triple_hardpoint_base_surface",hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_triple_hardpoint_base_surface.png
"#istl_missilemidtech_triple_turret_base_surface",turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilemidtech_triple_turret_base_surface.png
"#istl_missilepodmidtech_hardpoint_base_surface",hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilepodmidtech_hardpoint_base_surface.png
"#istl_missilepodmidtech_turret_base_surface",turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_missilepodmidtech_turret_base_surface.png
"#istl_torpedohitech_single_hardpoint_base_surface",hardpoint,,,surface,graphics/ISTL/shaders/surface/weapons/istl_torpedohitech_single_hardpoint_base_surface.png
"#istl_torpedohitech_single_turret_base_surface",turret,,,surface,graphics/ISTL/shaders/surface/weapons/istl_torpedohitech_single_turret_base_surface.png
